SeasonYear,Lineno_renamed,DayType,Season,Hour_Range,Annual_Revenue_Hours,Annual_Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_Boardings_Per_Revenue_Hour,Average_Boardings_Per_Trip
2022,361,MF,Summer,15,267.2,300.8,2.166666667,16.01107425,6.856024101
2022,361,MF,Summer,18,123.2,212,2,12.82430019,5.485950638
2022,361,SAT,Fall,6,16.5,41,1,6.462558961,2.369604953
2022,361,SAT,Fall,9,74,84.5,1,9.827456216,4.040176444
2022,361,SAT,Fall,15,39.5,44.75,1,15.49541669,6.800766214
2022,361,SAT,Fall,18,38.75,45.5,1,9.27356364,3.992784345
2022,361,SAT,Fall,21,7,7.5,1,3.198966684,1.492851119
2022,361,SAT,Summer,6,10.9999999,27.3333332,1,8.837607104,3.240455909
2022,361,SAT,Summer,9,49.8333331,56.6666664,1.083333333,12.77651187,5.305801434
2022,361,SAT,Summer,15,26.6666666,29.8333332,1,20.71132058,9.205031347
2022,361,SAT,Summer,18,26.1666666,30.3333332,1,19.14742693,8.350405612
2022,361,SAT,Summer,21,4.6666666,5,1,1.831340885,0.854625734
2022,361,SUN,Fall,6,6,9.6,1,6.375775357,2.125258452
2022,361,SUN,Fall,9,89.1,114.3,1,9.445593123,3.896307163
2022,361,SUN,Fall,15,46.8,57,1,15.19014856,6.582397708
2022,361,SUN,Fall,18,15,28.8,1,12.53902487,5.224593696
2022,361,SUN,Summer,6,4,6.4,1,6.957436454,2.319145485
2022,361,SUN,Summer,9,59.4,76.2,1,12.00117244,4.950483633
2022,361,SUN,Summer,15,31.2,38,1,19.55492495,8.473800813
2022,361,SUN,Summer,18,10,19.2,1,18.94563466,7.894014442
2022,362,MF,Fall,9,303.6,396,1.833333333,12.62870805,2.420502376
2022,362,MF,Fall,15,165.6,216,2,16.02825596,3.072082392
2022,362,MF,Fall,18,165.6,216,2,14.83980082,2.844295156
2022,362,MF,Fall,21,69.7166666,135.3666665,1.641025641,13.61668663,2.593743176
2022,362,MF,Fall,24,9.5333333,21.0166666,2,4.305477752,0.789337585
2022,362,MF,Summer,9,204,264,1.833333333,16.56154405,3.199389192
2022,362,MF,Summer,15,112,144,2,23.7070011,4.609694658
2022,362,MF,Summer,18,110.4,144,2,25.54714669,4.896536448
2022,362,MF,Summer,21,47.9666666,92.0666665,1.666666667,24.72969685,4.707147317
2022,362,MF,Summer,24,7.3333333,16.1666666,2,4.04386748,0.741375701
2022,362,SAT,Fall,6,12.75,17.75,2.466666667,5.689924159,0.967287107
2022,362,SAT,Fall,9,68.25,93,2,21.19653066,4.018508938
2022,362,SAT,Fall,15,35.25,45.25,1.977777778,33.01971946,6.466361728
2022,362,SAT,Fall,18,30.75,42.5,1.822222222,23.38420051,4.357964641
2022,362,SAT,Fall,21,31,45,2,12.35493613,2.127794556
2022,362,SAT,Fall,24,10,22.5,2,5.014245666,0.835707611
2022,362,SAT,Summer,6,8.5,11.8333333,2.5,7.541392941,1.2820368
2022,362,SAT,Summer,9,45.4999997,61.8333331,2,25.94598303,4.918925917
2022,362,SAT,Summer,15,23.4999999,30.1666665,2,47.87179987,9.374894102
2022,362,SAT,Summer,18,20.4999999,28.3333333,1.833333333,44.29801973,8.255540001
2022,362,SAT,Summer,21,20.6666666,30,2,27.50175725,4.736413734
2022,362,SAT,Summer,24,6.6666666,15,2,9.615276096,1.602546
2022,362,SUN,Fall,6,6,20.7,1,8.326232712,1.387705452
2022,362,SUN,Fall,9,82.5,111.9,2.083333333,18.51419174,3.394268486
2022,362,SUN,Fall,15,37.5,51.3,1.833333333,34.32533725,6.501010844
2022,362,SUN,Fall,18,36.3,54.3,2,31.36063034,5.270328155
2022,362,SUN,Fall,21,11.4,26.7,2,20.41931651,3.233058448
2022,362,SUN,Summer,6,4,13.8,1,13.37536932,2.22922822
2022,362,SUN,Summer,9,55,74.6,2.083333333,26.05035567,4.77589854
2022,362,SUN,Summer,15,25,34.2,1.833333333,43.22919366,8.187347283
2022,362,SUN,Summer,18,24.2,36.2,2,48.54927444,8.158975288
2022,362,SUN,Summer,21,7.6,17.8,2,39.70372789,6.286423582
2022,363,MF,Fall,4,32.4,180,1,8.703245051,3.916460273
2022,363,MF,Fall,6,416.4,613.2,2,11.07774217,5.338856297
2022,363,MF,Fall,9,928.8,1306.8,2,12.81697083,6.889121824
2022,363,MF,Fall,15,483.6,637.2,2,16.28099269,9.112833411
2022,363,MF,Fall,18,435.6,649.2,2.166666667,10.35274994,4.818010547
2022,363,MF,Fall,21,243.6,369.6,2,11.47640058,4.85356108
2022,363,MF,Summer,4,23.2,120,1,5.797447433,2.802099592
2022,363,MF,Summer,6,290.4,409.6,2,8.172714502,4.120410228
2022,363,MF,Summer,9,616,870.4,2,13.25373909,7.08706882
2022,363,MF,Summer,15,321.6,424.8,2,13.70259303,7.65061444
2022,363,MF,Summer,18,288.8,431.2,2.166666667,10.07721729,4.663942872
2022,363,MF,Summer,21,162.4,246.4,2,14.21646277,6.012379048
2022,363,SAT,Fall,6,47,94.5,1.733333333,11.05136946,4.946803474
2022,363,SAT,Fall,9,181.25,268.25,2,14.42282357,7.261491033
2022,363,SAT,Fall,15,88.5,137.25,2,17.90855453,8.805039311
2022,363,SAT,Fall,18,88.75,131,2.155555556,12.79871125,5.825054477
2022,363,SAT,Fall,21,51,82.75,2,12.92418881,5.492780243
2022,363,SAT,Summer,6,32.3333333,63.3333333,1.75,10.11021266,4.669955369
2022,363,SAT,Summer,9,119.6666665,178.4999999,2,13.08730189,6.525474128
2022,363,SAT,Summer,15,58.9999999,91.4999999,2,17.78069861,8.7421768
2022,363,SAT,Summer,18,59.8333332,87.3333333,2.166666667,10.99833284,5.06205318
2022,363,SAT,Summer,21,34,55.1666665,2,13.44789147,5.715353875
2022,363,SUN,Fall,6,51.6,112.8,1.75,9.222059567,3.776652965
2022,363,SUN,Fall,9,211.2,322.8,2,12.78945556,6.252622716
2022,363,SUN,Fall,15,108.9,164.7,2,14.46481495,7.292677537
2022,363,SUN,Fall,18,99.9,161.4,2,10.57930659,4.892929298
2022,363,SUN,Fall,21,40.5,87.3,1.5,12.64129673,5.688583529
2022,363,SUN,Summer,6,34.4,75.2,1.75,10.38575765,4.253215036
2022,363,SUN,Summer,9,136.8,214.8,2,12.79226247,6.076324675
2022,363,SUN,Summer,15,70.6,110,2,15.16629629,7.435698044
2022,363,SUN,Summer,18,70.4,98.6,2.166666667,11.03098061,4.978083559
2022,363,SUN,Summer,21,20.8,37,2,15.22223898,6.596303559
2022,364,MF,Fall,4,142.8,240,3,70.00165759,46.27887363
2022,364,MF,Fall,6,1056,1281.6,3,62.75385773,51.13277297
2022,364,MF,Fall,9,2204.4,2716.8,3,52.42248032,44.58337794
2022,364,MF,Fall,15,1345.2,1623.6,3,57.59624024,59.78276417
2022,364,MF,Fall,18,802.8,1107.6,2.333333333,50.26162691,40.02979572
2022,364,MF,Fall,21,102,166.8,1,52.48245525,37.17507247
2022,364,MF,Summer,4,95.2,152,3,69.03815324,45.6418902
2022,364,MF,Summer,6,695.2,841.6,3,56.2274806,45.24229689
2022,364,MF,Summer,9,1436,1800,3,50.46466594,41.93707193
2022,364,MF,Summer,15,852,1070.4,3,57.13994318,56.34633286
2022,364,MF,Summer,18,531.2,709.6,2.333333333,50.52393444,39.93796722
2022,364,MF,Summer,21,68,100,1,61.3778773,43.47599642
2022,364,SAT,Fall,4,10.5,13.25,1,112.7577118,78.93039828
2022,364,SAT,Fall,6,149.75,199.5,2.666666667,59.49606254,42.42635888
2022,364,SAT,Fall,9,474.25,569,3,48.75784253,42.82112374
2022,364,SAT,Fall,15,243.75,283.5,3,52.88281987,47.74143461
2022,364,SAT,Fall,18,85.25,117,1.733333333,61.24503443,49.72513509
2022,364,SAT,Summer,4,7,8.8333333,1,103.9175604,72.74229226
2022,364,SAT,Summer,6,99.3333332,132.6666665,2.666666667,57.73487979,40.96427179
2022,364,SAT,Summer,9,306.4999999,381.4999999,3,46.18043782,39.31751163
2022,364,SAT,Summer,15,149.9999999,181.8333333,2.833333333,51.04422432,45.03902143
2022,364,SAT,Summer,18,62.3333333,83.9999999,2,62.99339597,49.08235434
2022,364,SUN,Fall,6,102,135.3,2,67.90542378,48.09967518
2022,364,SUN,Fall,9,349.2,443.7,2,64.19577165,51.89158209
2022,364,SUN,Fall,15,179.4,218.4,2,64.34344385,53.44080475
2022,364,SUN,Fall,18,95.1,136.8,1.75,60.46646089,45.6377812
2022,364,SUN,Summer,6,68,90.2,2,66.31412405,46.97250453
2022,364,SUN,Summer,9,234.2,296.6,2,57.39767287,46.6754687
2022,364,SUN,Summer,15,120.2,144.8,2,63.87506067,53.31793259
2022,364,SUN,Summer,18,63,90,1.75,67.48654197,50.61490648
2022,371,MF,Fall,4,0,75.6,NULL,NULL,NULL
2022,371,MF,Fall,6,319.2,428.4,2,44.49990725,16.44024351
2022,371,MF,Fall,9,391.2,604.8,1.166666667,32.09274355,12.45504095
2022,371,MF,Fall,15,340.8,451.2,2,38.89488942,15.34187305
2022,371,MF,Fall,18,200.4,344.4,1.333333333,28.58618619,9.945610613
2022,371,MF,Fall,21,78.0499999,168.1833333,0.861111111,23.60311326,7.612491685
2022,371,MF,Summer,4,0,50.4,NULL,NULL,NULL
2022,371,MF,Summer,6,212.8,285.6,2,38.68702724,14.29270728
2022,371,MF,Summer,9,260.8,403.2,1.166666667,32.32603832,12.54558154
2022,371,MF,Summer,15,227.2,300.8,2,34.96722591,13.792628
2022,371,MF,Summer,18,133.6,229.6,1.333333333,29.1618973,10.1459101
2022,371,MF,Summer,21,52.8999999,112.6333333,0.868055556,24.88329589,8.026380183
2022,371,SAT,Fall,6,11.5,19.25,1,53.61020097,20.55057704
2022,371,SAT,Fall,9,69.25,90,1,33.43932351,12.86485085
2022,371,SAT,Fall,15,34,44.5,1,38.77546288,14.6485082
2022,371,SAT,Fall,18,32.25,46.25,1,33.37174254,11.95820774
2022,371,SAT,Fall,21,25.25,44,1,19.26286572,6.485164793
2022,371,SAT,Summer,6,7.6666666,12.8333332,1,47.80550376,18.32544295
2022,371,SAT,Summer,9,46.1666664,59.9999999,1,30.48229174,11.72721495
2022,371,SAT,Summer,15,22.6666666,29.6666666,1,40.21163492,15.19106204
2022,371,SAT,Summer,18,21.4999998,30.8333333,1,33.99444869,12.181344
2022,371,SAT,Summer,21,16.8333332,29.3333333,1,19.2337012,6.475346021
2022,371,SUN,Fall,6,0,9,NULL,NULL,NULL
2022,371,SUN,Fall,9,78.9,105.9,1,29.08587586,10.6244241
2022,371,SUN,Fall,15,38.1,53.4,1,31.62230165,11.1556453
2022,371,SUN,Fall,18,37.8,54,1,23.04769249,8.066692372
2022,371,SUN,Fall,21,12,24.3,1,16.37932048,5.459773495
2022,371,SUN,Summer,6,0,6,NULL,NULL,NULL
2022,371,SUN,Summer,9,52.6,70.6,1,27.61435412,10.08690991
2022,371,SUN,Summer,15,25.4,35.6,1,30.69832473,10.82968678
2022,371,SUN,Summer,18,25.2,36,1,26.69752296,9.344133036
2022,371,SUN,Summer,21,8,16.2,1,12.83518433,4.278394777
2022,373,MF,Fall,4,164.4,330,2,34.04571168,19.43442708
2022,373,MF,Fall,6,743.6947222,982.9447221,2.990740741,42.73886645,24.60113732
2022,373,MF,Fall,9,752.8066666,1031.706667,1.414351852,40.50815342,24.95483465
2022,373,MF,Fall,15,840.4333333,1011.05,2.99537037,35.67873327,23.172795
2022,373,MF,Fall,18,454.8,597.6,1.833333333,37.63046704,21.60901062
2022,373,MF,Fall,21,64.0666666,76.6666666,0.861111111,25.27313338,13.05778557
2022,373,MF,Summer,4,109.6,220,2,36.46391585,20.81481863
2022,373,MF,Summer,6,464,609.6,2.666666667,32.7587201,19.79172672
2022,373,MF,Summer,9,486.4,656,1.333333333,34.03025166,21.55249272
2022,373,MF,Summer,15,542.4,650.4,2.833333333,30.7784155,20.45859383
2022,373,MF,Summer,18,300.8,397.6,1.833333333,36.2039703,20.62529217
2022,373,MF,Summer,21,45.4666666,55.4666666,0.868055556,24.68793208,12.75543156
2022,373,SAT,Fall,6,9.5,35.75,1,23.9145374,15.14587369
2022,373,SAT,Fall,9,212.75,267.25,2,37.96683321,22.43734379
2022,373,SAT,Fall,15,111.75,134.5,2,42.84578063,26.60008881
2022,373,SAT,Fall,18,109.75,134.25,2,36.04610062,21.97810857
2022,373,SAT,Fall,21,88.5,127,1.822222222,23.65827171,12.68943664
2022,373,SAT,Fall,24,0,8.75,NULL,NULL,NULL
2022,373,SAT,Summer,6,6.3333333,23.8333333,1,19.73391207,12.49814424
2022,373,SAT,Summer,9,146.8333331,178.4999998,2,33.07957857,20.23826991
2022,373,SAT,Summer,15,75.4999998,89.3333333,2,35.32899335,22.22782493
2022,373,SAT,Summer,18,73.1666665,89.4999999,2,30.42594788,18.55137651
2022,373,SAT,Summer,21,59.9999999,84.9999999,1.833333333,19.21011064,10.47824215
2022,373,SAT,Summer,24,0,5.8333333,NULL,NULL,NULL
2022,373,SUN,Fall,6,0,9,NULL,NULL,NULL
2022,373,SUN,Fall,9,242.7,322.2,1.916666667,33.12657096,19.41985211
2022,373,SUN,Fall,15,135,162.6,2,38.69568241,24.18480151
2022,373,SUN,Fall,18,124.2,158.1,2,34.92785309,20.08351553
2022,373,SUN,Fall,21,48.9,87,1.5,21.61334449,11.74325051
2022,373,SUN,Summer,6,0,6,NULL,NULL,NULL
2022,373,SUN,Summer,9,161.8,214.8,1.916666667,29.61542269,17.36150504
2022,373,SUN,Summer,15,90,108.4,2,29.33594545,18.33496591
2022,373,SUN,Summer,18,82.8,105.4,2,29.11019293,16.73836094
2022,373,SUN,Summer,21,32.6,58,1.5,19.77976925,10.74700796
2022,375,MF,Fall,4,0,32.4,NULL,NULL,NULL
2022,375,MF,Fall,6,739.2,895.2,2,37.69761086,32.2524004
2022,375,MF,Fall,9,1596,1944.166667,2,36.34653932,33.57006757
2022,375,MF,Fall,15,847.2,986.4,2,43.80751893,42.95570606
2022,375,MF,Fall,18,448.8,590.4,1.333333333,33.24886608,25.90640816
2022,375,MF,Fall,21,110.4,210,1,29.01133944,22.24202691
2022,375,MF,Summer,4,0,21.6,NULL,NULL,NULL
2022,375,MF,Summer,6,496,604,2,35.31463423,30.40982392
2022,375,MF,Summer,9,1040,1264.8,2,31.90975733,28.80741981
2022,375,MF,Summer,15,552,671.2,2,41.42675687,39.700642
2022,375,MF,Summer,18,301.6,386.4,1.333333333,33.83003495,26.57067328
2022,375,MF,Summer,21,68.8,135.2,1,34.85099051,24.9765432
2022,375,SAT,Fall,4,0,6.75,NULL,NULL,NULL
2022,375,SAT,Fall,6,140.75,191.5,2,51.2115551,40.044591
2022,375,SAT,Fall,9,429.5,518,2.577777778,46.00871601,42.49622264
2022,375,SAT,Fall,15,249,302.5,3,47.1827592,43.51298904
2022,375,SAT,Fall,18,96.75,137,1.333333333,52.23267436,42.1125937
2022,375,SAT,Fall,21,34.25,55,1,34.06865012,25.93002815
2022,375,SAT,Summer,4,0,4.5,NULL,NULL,NULL
2022,375,SAT,Summer,6,93.9999999,127.1666666,2,48.56377097,38.04162056
2022,375,SAT,Summer,9,275.8333331,323.9999998,2.583333333,46.70591778,41.55822251
2022,375,SAT,Summer,15,154.9999999,183.9999999,2.833333333,41.97521772,38.27152201
2022,375,SAT,Summer,18,74,99.1666666,1.5,49.63425588,40.81038817
2022,375,SAT,Summer,21,22.8333333,36.6666666,1,35.5591719,27.0644808
2022,375,SUN,Fall,6,132.3,194.4,1.666666667,44.26606968,32.53556122
2022,375,SUN,Fall,9,433.2,556.2,2.416666667,46.05215471,38.21799506
2022,375,SUN,Fall,15,266.4,325.8,3,46.03253718,37.84897502
2022,375,SUN,Fall,18,136.5,178.8,1.666666667,49.17660227,37.29225672
2022,375,SUN,Fall,21,0,10.8,NULL,NULL,NULL
2022,375,SUN,Summer,6,87.6,129.6,1.666666667,42.24973598,30.84230727
2022,375,SUN,Summer,9,291.4,369.6,2.416666667,42.22785989,35.35976544
2022,375,SUN,Summer,15,181.6,220,3,38.15211707,32.07603917
2022,375,SUN,Summer,18,93.6,119.4,1.666666667,46.3849071,36.18022754
2022,375,SUN,Summer,21,0,7.2,NULL,NULL,NULL
2022,388,MF,Fall,4,306,447.6,2,33.70927187,35.81610137
2022,388,MF,Fall,6,1072.8,1192.8,2.166666667,35.72821255,40.95002823
2022,388,MF,Fall,9,298.8722222,612.1722222,1.243055556,34.15768549,35.69504674
2022,388,MF,Fall,15,1088.4,1316.833333,2,34.46799379,43.42009773
2022,388,MF,Fall,18,313.2,621.6,1.25,26.78413826,29.12775036
2022,388,MF,Summer,4,199.2,293.6,2,37.36878965,38.77011926
2022,388,MF,Summer,6,695.2,800.8,2.166666667,32.79432857,36.53624555
2022,388,MF,Summer,9,168.8,352,1,25.40899005,29.78498278
2022,388,MF,Summer,15,712,863.2,2,33.94818712,41.9637313
2022,388,MF,Summer,18,206.4,412,1.25,26.40370739,28.38398545
2022,391,MF,Fall,4,55.2,99.6,2,72.76883887,27.89472157
2022,391,MF,Fall,6,123.6,223.2333333,2,88.89902365,38.15249765
2022,391,MF,Fall,15,142.8,224.0333333,1.333333333,65.51184724,32.48295759
2022,391,MF,Fall,18,34.8,40.8,1,54.99232152,26.57962207
2022,391,MF,Summer,4,36.8,66.4,2,57.95380096,22.2156237
2022,391,MF,Summer,6,73.6,143.2,2,69.83807098,26.77126054
2022,391,MF,Summer,15,95.2,168.8,1.333333333,56.35059609,27.94050389
2022,391,MF,Summer,18,23.2,29.6,1,42.72264586,20.64927883
2022,393,MF,Fall,4,34.8,34.8,1,88.44427959,42.74806847
2022,393,MF,Fall,6,163.5,246.2333333,2.270833333,115.6447211,57.82236055
2022,393,MF,Fall,15,172.8,200.4,1.5,67.71000877,54.16800702
2022,393,MF,Fall,18,99.6,134.4,2,83.84576557,57.99332119
2022,393,MF,Summer,4,23.2,23.2,1,79.44840292,38.40006141
2022,393,MF,Summer,6,96,156.8,2,98.24989867,49.12494933
2022,393,MF,Summer,15,108,118.4,1.5,58.82666885,44.12000164
2022,393,MF,Summer,18,69.6,91.2,2,57.43771194,41.64234115
2022,394,MF,Fall,4,357.6,576,2.5,41.65333326,25.85977773
2022,394,MF,Fall,6,598.8,1006.8,3,48.07963431,33.32185766
2022,394,MF,Fall,9,54,235.2,1,42.79768864,32.09826648
2022,394,MF,Fall,15,922.8,1233.6,2.666666667,34.99001025,28.02845613
2022,394,MF,Fall,18,199.2,444,2,23.35142682,16.15140355
2022,394,MF,Summer,4,238.4,384,2.5,33.80596717,20.98787129
2022,394,MF,Summer,6,396.8,671.2,3,42.70320754,29.41776519
2022,394,MF,Summer,9,36,113.6,1,32.50256772,24.37692579
2022,394,MF,Summer,15,615.2,834.4,2.666666667,29.66730204,23.76474507
2022,394,MF,Summer,18,131.2,293.6,2,21.71889658,14.84124599
2022,395,MF,Fall,4,140.4,289.2,3,41.07253067,26.69714494
2022,395,MF,Fall,6,308.4,567.6,3,55.94850094,39.94101317
2022,395,MF,Fall,15,430.8,646.8,2.333333333,20.88929863,17.85537668
2022,395,MF,Fall,18,220.8,368.4,2,14.79251692,11.34092964
2022,395,MF,Summer,4,93.6,192.8,3,43.79518262,28.46686871
2022,395,MF,Summer,6,205.6,392.8,3,41.88964511,29.90455221
2022,395,MF,Summer,15,286.4,417.6,2.333333333,17.25614599,14.70881015
2022,395,MF,Summer,18,147.2,228,2,11.95644935,9.16661117
2022,401,MF,Fall,4,217.2,391.2,2.5,18.34514786,5.534119604
2022,401,MF,Fall,6,675.6,1000.8,4.166666667,78.99058614,29.6478
2022,401,MF,Fall,9,1550.666667,2218.6,4.081018519,60.85235759,26.76169101
2022,401,MF,Fall,15,746.4,1046.633333,3.833333333,81.10614645,36.55653847
2022,401,MF,Fall,18,586.8,886.8,3.5,53.37949514,20.71632788
2022,401,MF,Fall,21,272.4,420,1.833333333,31.86636878,10.96009956
2022,401,MF,Fall,24,110.4,272.4,1,6.947750037,2.130643345
2022,401,MF,Summer,4,144.8,260.8,2.5,20.03925332,6.045174751
2022,401,MF,Summer,6,450.4,667.2,4.166666667,64.79609723,24.32013516
2022,401,MF,Summer,9,1012,1446.4,4,54.81625846,24.07728019
2022,401,MF,Summer,15,497.6,703.2,3.833333333,70.36363779,31.71462515
2022,401,MF,Summer,18,391.2,591.2,3.5,55.09985532,21.38399147
2022,401,MF,Summer,21,181.6,280,1.833333333,37.9517,13.0530847
2022,401,MF,Summer,24,73.6,181.6,1,9.482156832,2.907861429
2022,401,SAT,Fall,4,14,30.25,1.466666667,23.61951464,7.348293443
2022,401,SAT,Fall,6,94.5,161.75,3,41.59517875,14.55831256
2022,401,SAT,Fall,9,316.5,455.75,4.077777778,55.52505792,23.90976984
2022,401,SAT,Fall,15,150.25,217,3.822222222,57.88866547,25.2109333
2022,401,SAT,Fall,18,111,161,3.155555556,49.3943701,19.2378073
2022,401,SAT,Fall,21,47.75,74.25,1.488888889,43.22598562,15.28919121
2022,401,SAT,Fall,24,23,45.75,1,13.26403038,4.067635983
2022,401,SAT,Summer,4,9.3333333,20.1666666,1.5,20.94630276,6.516627503
2022,401,SAT,Summer,6,62.9999999,107.8333333,3,40.66321305,14.23212455
2022,401,SAT,Summer,9,210.9999999,303.8333331,4.083333333,51.55684709,22.20100966
2022,401,SAT,Summer,15,100.1666666,144.6666666,3.833333333,52.92082434,23.04740247
2022,401,SAT,Summer,18,73.9999999,107.3333332,3.166666667,52.67871907,20.51697477
2022,401,SAT,Summer,21,31.8333333,49.4999998,1.5,48.32517524,17.09279345
2022,401,SAT,Summer,24,15.8333332,30.4999999,1,15.45098577,4.892812121
2022,401,SUN,Fall,4,16.5,27.9,1.5,22.85745603,6.984222676
2022,401,SUN,Fall,6,86.1,134.1,2.333333333,38.79384893,13.25456505
2022,401,SUN,Fall,9,264.3,386.1,3,61.08635121,24.91531269
2022,401,SUN,Fall,15,134.4,212.7,3,64.40732112,26.71711098
2022,401,SUN,Fall,18,123.3,165,3,42.91775038,16.33258834
2022,401,SUN,Fall,21,54.9,83.4,1.5,30.1880971,10.23041068
2022,401,SUN,Fall,24,25.5,54.6,1,6.210098773,1.785403397
2022,401,SUN,Summer,4,11,18.6,1.5,22.07101189,6.7439203
2022,401,SUN,Summer,6,57.4,89.4,2.333333333,38.88656928,13.2862445
2022,401,SUN,Summer,9,176.2,257.4,3,60.38966214,24.63115386
2022,401,SUN,Summer,15,89.6,141.8,3,62.79851372,26.04975384
2022,401,SUN,Summer,18,82.2,110,3,50.61355669,19.26127018
2022,401,SUN,Summer,21,36.6,55.6,1.5,39.2449699,13.29968424
2022,401,SUN,Summer,24,17,36.2,1,9.185292838,2.602499637
2022,402,MF,Fall,4,106.8,189.6,1.5,24.12585265,7.157336285
2022,402,MF,Fall,6,663.6,885.6,4,58.36283461,22.41294968
2022,402,MF,Fall,9,978,1477.2,2.583333333,58.7723943,25.75242009
2022,402,MF,Fall,15,741.6,1039.2,4,60.37345256,25.91027339
2022,402,MF,Fall,18,500.4,784.8,3,42.66088736,16.47184262
2022,402,MF,Fall,21,216,346.8,1.5,30.90114427,10.30038142
2022,402,MF,Fall,24,70.8,145.2,1,8.812245216,2.888458154
2022,402,MF,Summer,4,71.2,126.4,1.5,18.8604276,5.595260189
2022,402,MF,Summer,6,442.4,590.4,4,51.92742089,19.94157205
2022,402,MF,Summer,9,652,984.8,2.583333333,57.99867114,25.41339622
2022,402,MF,Summer,15,494.4,692.8,4,57.39892812,24.63370665
2022,402,MF,Summer,18,333.6,523.2,3,46.72028929,18.03922281
2022,402,MF,Summer,21,144,231.2,1.5,37.44882347,12.48294116
2022,402,MF,Summer,24,47.2,96.8,1,13.70918023,4.493564632
2022,402,SAT,Fall,4,0,3.75,NULL,NULL,NULL
2022,402,SAT,Fall,6,48.25,89.75,1.488888889,44.10045897,15.76183071
2022,402,SAT,Fall,9,146,217.5,2,69.36488017,28.13131251
2022,402,SAT,Fall,15,76,110,2,72.86494117,30.76519738
2022,402,SAT,Fall,18,67.25,130,2,46.0417979,17.20172727
2022,402,SAT,Fall,21,38.75,74.5,1.333333333,33.9657321,10.96810099
2022,402,SAT,Fall,24,13,20,1.466666667,10.58385508,3.057558135
2022,402,SAT,Summer,4,0,2.5,NULL,NULL,NULL
2022,402,SAT,Summer,6,32.1666666,59.8333332,1.5,44.24253285,15.81260893
2022,402,SAT,Summer,9,97.3333331,144.9999997,2,67.44215302,27.35153977
2022,402,SAT,Summer,15,50.6666666,73.3333332,2,75.1548786,31.73205981
2022,402,SAT,Summer,18,44.8333332,86.6666666,2,53.7863837,20.09519052
2022,402,SAT,Summer,21,26.4999999,49.9999999,1.333333333,40.84184831,13.5288622
2022,402,SAT,Summer,24,8.6666666,13.3333333,1.5,16.02629295,4.629817929
2022,402,SUN,Fall,6,50.1,70.2,1.333333333,39.90698864,13.88430646
2022,402,SUN,Fall,9,174.9,222.6,2,57.35710783,23.22166241
2022,402,SUN,Fall,15,85.5,111,2,60.4109832,23.91268085
2022,402,SUN,Fall,18,82.5,109.2,2,31.96059772,12.20717274
2022,402,SUN,Fall,21,59.4,93,1.666666667,21.90870501,7.229872653
2022,402,SUN,Fall,24,11.4,21.9,1,2.795654297,0.885290527
2022,402,SUN,Summer,6,33.4,46.8,1.333333333,44.45117978,15.4653063
2022,402,SUN,Summer,9,114.2,149,2,62.44600277,24.76157471
2022,402,SUN,Summer,15,57,74,2,63.16544335,25.00298799
2022,402,SUN,Summer,18,55,72.8,2,43.23316854,16.51266854
2022,402,SUN,Summer,21,39.6,62,1.666666667,30.76584381,10.15272846
2022,402,SUN,Summer,24,7.6,15,1,4.926003823,1.559901211
2022,403,MF,Fall,4,253.2,358.8,2.25,35.3929003,17.78071896
2022,403,MF,Fall,6,964.8,1184.4,3.666666667,60.21178823,36.67445283
2022,403,MF,Fall,9,1939.2,2396.4,3.25,59.15408614,40.85171077
2022,403,MF,Fall,15,1290,1639.2,4,61.25934476,45.73180251
2022,403,MF,Fall,18,786,1090.8,3,48.78482843,29.58709502
2022,403,MF,Fall,21,451.2,640.8,2,54.28374226,28.34817651
2022,403,MF,Fall,24,211.08,358.68,1.666666667,22.16233828,7.219176487
2022,403,MF,Summer,4,168.8,239.2,2.25,38.20992892,19.19594048
2022,403,MF,Summer,6,643.2,789.6,3.666666667,54.29464244,33.07037312
2022,403,MF,Summer,9,1292.8,1597.6,3.25,59.19594842,40.88062079
2022,403,MF,Summer,15,860,1092.8,4,58.03177568,43.32233254
2022,403,MF,Summer,18,524,725.6,3,51.97203618,31.5200775
2022,403,MF,Summer,21,300.8,427.2,2,42.88102699,22.3934252
2022,403,MF,Summer,24,140.7199999,239.1199999,1.666666667,18.17160603,6.508968322
2022,403,SAT,Fall,4,35,42.75,1.5,21.54691757,10.0552282
2022,403,SAT,Fall,6,122.5,163,2.488888889,47.47375013,25.84681952
2022,403,SAT,Fall,9,524.75,624.25,3.988888889,52.69872391,38.40785469
2022,403,SAT,Fall,15,263,311.5,3.822222222,52.34433581,39.90307339
2022,403,SAT,Fall,18,148.7416666,204.2416666,2.822222222,44.93570176,26.21102419
