Year,line_no,DayType,sheet,Time_Range,direction_name_EastNorth,direction_name_WestSouth,Revenue_Hours,Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_Boardings_Per_Revenue_Hour,Average_Boardings_Per_Trip,Average_Peak_Passenger_Load_EastNorth,Average_Peak_Load_Factor_Percentage_EastNorth,Average_Peak_Passenger_Load_WestSouth,Average_Peak_Load_Factor_Percentage_WestSouth
2022,371,SAT,Summer,09:00-15:00,EAST,WEST,60,60,1,23.45597836,11.72728404,9.427777778,0.392824074,7.075,0.294791667
2022,371,SAT,Summer,15:00-18:00,EAST,WEST,29.66666667,29.66666667,1,30.71269235,15.19115154,9.703174603,0.404298942,10.63333333,0.443055556
2022,371,SAT,Summer,18:00-21:00,EAST,WEST,30.83333333,30.83333333,1,23.74362327,12.18141577,8.506349206,0.354431217,8.985714286,0.374404762
2022,371,SAT,Summer,21:00-24:00,EAST,WEST,23.5,29.33333333,1,14.09970889,6.286607845,4.484126984,0.186838624,7.228571429,0.301190476
2022,371,SUN,Fall,09:00-15:00,EAST,WEST,105.9,105.9,1,21.70137427,10.62463056,11.38336895,0.474307039,7.559472934,0.314978039
2022,371,SUN,Fall,15:00-18:00,EAST,WEST,53.4,53.4,1,22.58150843,11.15586209,8.535521886,0.355646745,8.377441077,0.349060045
2022,371,SUN,Fall,18:00-21:00,EAST,WEST,54,54,1,16.13369826,8.066849129,5.668350168,0.236181257,7.973063973,0.332210999
2022,371,SUN,Summer,09:00-15:00,EAST,WEST,70.6,70.6,1,20.60753295,10.08715964,9.132649912,0.38052708,5.731531085,0.238813795
2022,371,SUN,Summer,15:00-18:00,EAST,WEST,35.6,35.6,1,21.89055403,10.8299549,8.722222222,0.363425926,8.490079365,0.353753307
2022,371,SUN,Summer,18:00-21:00,EAST,WEST,36,36,1,18.68872876,9.34436438,6.888888889,0.287037037,6.916666667,0.288194444
2019,372,MF,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,MF,Fall,06:00-09:00,EAST,WEST,505.2,541.2,1.833333333,19.40631873,12.41137935,10.04567197,0.418569665,6.550525337,0.272938556
2019,372,MF,Fall,09:00-15:00,EAST,WEST,1188,1188,2,16.28095838,11.19315889,7.814457399,0.325602392,5.788672718,0.241194697
2019,372,MF,Fall,15:00-18:00,EAST,WEST,594,594,2,24.49349427,16.83927731,7.980489418,0.332520392,13.40368525,0.558486885
2019,372,MF,Fall,18:00-21:00,EAST,WEST,558,558,2,10.57571994,6.876617292,4.532748265,0.188864511,5.212384259,0.217182677
2019,372,MF,Fall,21:00-24:00,EAST,WEST,231.6,321.6,1.5,4.253636697,2.985280797,2.506944444,0.104456019,2.899758454,0.120823269
2019,372,MF,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,MF,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,MF,Summer,06:00-09:00,EAST,WEST,336.8,360.8,1.833333333,13.30634584,8.339989809,6.713505194,0.279729383,4.178591103,0.174107963
2019,372,MF,Summer,09:00-15:00,EAST,WEST,792,792,2,13.61104677,9.357594654,6.016191952,0.250674665,4.802209114,0.200092046
2019,372,MF,Summer,15:00-18:00,EAST,WEST,396,396,2,15.91648135,10.94258093,4.885721917,0.203571747,7.896494985,0.329020624
2019,372,MF,Summer,18:00-21:00,EAST,WEST,372,372,2,10.75883537,6.960866471,3.343754856,0.139323119,5.824035937,0.242668164
2019,372,MF,Summer,21:00-24:00,EAST,WEST,154.4,214.4,1.5,5.607508357,3.809117525,2.500787912,0.104199496,3.404166667,0.141840278
2019,372,MF,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SAT,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SAT,Fall,06:00-09:00,EAST,WEST,64,79,1.733333333,9.970561218,6.023790793,3.558333333,0.148263889,3.22736014,0.134473339
2019,372,SAT,Fall,09:00-15:00,EAST,WEST,247.5,247.5,2,11.25205744,7.735789488,4.849067877,0.202044495,4.686706349,0.195279431
2019,372,SAT,Fall,15:00-18:00,EAST,WEST,123.75,123.75,2,11.84029909,8.140205628,4.252597403,0.177191558,5.569047619,0.232043651
2019,372,SAT,Fall,18:00-21:00,EAST,WEST,120,120,2,7.85087236,5.23030303,2.88989899,0.120412458,4.32979798,0.180408249
2019,372,SAT,Fall,21:00-24:00,EAST,WEST,9,16.5,1,5,3,3,0.125,NULL,NULL
2019,372,SAT,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SAT,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SAT,Summer,06:00-09:00,EAST,WEST,42.66666667,52.66666667,1.75,7.703962704,4.666666667,4.1,0.170833333,2.25,0.09375
2019,372,SAT,Summer,09:00-15:00,EAST,WEST,165,165,2,9.896653347,6.803949176,5.319322344,0.221638431,3.65515873,0.15229828
2019,372,SAT,Summer,15:00-18:00,EAST,WEST,82.5,82.5,2,10.58730159,7.278769841,4.563888889,0.190162037,5.047222222,0.210300926
2019,372,SAT,Summer,18:00-21:00,EAST,WEST,80,80,2,9.702453102,6.505952381,3.444444444,0.143518519,5.08952381,0.212063492
2019,372,SAT,Summer,21:00-24:00,EAST,WEST,6,11,1,7.55952381,4.535714286,3.428571429,0.142857143,NULL,NULL
2019,372,SAT,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SUN,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SUN,Fall,06:00-09:00,EAST,WEST,27.3,40.8,1.5,12.68966328,6.415329768,5.091503268,0.212145969,3.389037433,0.141209893
2019,372,SUN,Fall,09:00-15:00,EAST,WEST,261,261,2,12.11146067,7.317340819,5.6582664,0.2357611,3.804341737,0.158514239
2019,372,SUN,Fall,15:00-18:00,EAST,WEST,130.5,130.5,2,11.90922277,7.195155423,4.009490741,0.167062114,5.238293651,0.218262235
2019,372,SUN,Fall,18:00-21:00,EAST,WEST,109.3,130.8,2,12.90320201,6.515228175,2.842592593,0.118441358,6.401851852,0.266743827
2019,372,SUN,Fall,21:00-24:00,EAST,WEST,8.4,26.4,1,8.571428571,4,3.5,0.145833333,NULL,NULL
2019,372,SUN,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SUN,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,372,SUN,Summer,06:00-09:00,EAST,WEST,18.2,27.2,1.5,15.79120879,7.983333333,5,0.208333333,6.125,0.255208333
2019,372,SUN,Summer,09:00-15:00,EAST,WEST,174,174,2,10.88275231,6.574996184,4.541666667,0.189236111,3.712962963,0.15470679
2019,372,SUN,Summer,15:00-18:00,EAST,WEST,87,87,2,12.2576902,7.405687831,4.082671958,0.170111332,4.693650794,0.195568783
2019,372,SUN,Summer,18:00-21:00,EAST,WEST,72.95,86.45,2,12.16642267,6.143783069,3.323412698,0.138475529,4.840740741,0.201697531
2019,372,SUN,Summer,21:00-24:00,EAST,WEST,5.6,17.6,1,9.183673469,4.285714286,2,0.083333333,NULL,NULL
2019,372,SUN,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,372,MF,Fall,06:00-09:00,EAST,WEST,505.2,541.2,1.833333333,14.31908032,9.090710326,11.13729904,0.464054127,8.559945983,0.356664416
2022,372,MF,Fall,09:00-15:00,EAST,WEST,1188,1188,2,8.451311595,5.810276721,7.123643661,0.296818486,5.115588365,0.213149515
2022,372,MF,Fall,15:00-18:00,EAST,WEST,594,594,2,15.24460021,10.48066264,7.724495048,0.32185396,13.20623734,0.550259889
2022,372,MF,Fall,18:00-21:00,EAST,WEST,558,558,2,5.884918755,3.860527606,4.458316035,0.185763168,5.470287943,0.227928664
2022,372,MF,Fall,21:00-24:00,EAST,WEST,231.6,321.6,1.5,3.894076002,2.805885048,2.702141092,0.112589212,3.648989899,0.152041246
2022,372,MF,Summer,06:00-09:00,EAST,WEST,336.8,360.8,1.833333333,8.30251898,5.14865657,8.545713842,0.35607141,4.570873093,0.190453046
2022,372,MF,Summer,09:00-15:00,EAST,WEST,792,792,2,7.552685109,5.192471013,5.84770018,0.243654174,4.748854803,0.19786895
2022,372,MF,Summer,15:00-18:00,EAST,WEST,396,396,2,11.04357922,7.592460712,5.852469272,0.243852886,8.982481726,0.374270072
2022,372,MF,Summer,18:00-21:00,EAST,WEST,372,372,2,5.792397409,3.825644247,4.478003098,0.186583462,5.97876775,0.249115323
2022,372,MF,Summer,21:00-24:00,EAST,WEST,154.4,214.4,1.5,3.416440541,2.440433799,2.179513889,0.090813079,2.956730769,0.123197115
2022,372,SAT,Fall,06:00-09:00,EAST,WEST,64,79,1.733333333,7.347186535,4.373042868,4.825595238,0.201066468,3.883333333,0.161805556
2022,372,SAT,Fall,09:00-15:00,EAST,WEST,247.5,247.5,2,11.73901825,8.07057505,5.474643804,0.228110159,4.177955147,0.174081464
2022,372,SAT,Fall,15:00-18:00,EAST,WEST,123.75,123.75,2,15.9536878,10.96816037,4.990537241,0.207939052,6.572783698,0.273865987
2022,372,SAT,Fall,18:00-21:00,EAST,WEST,120,120,2,8.848220366,5.961085536,3.689713065,0.153738044,6.893650794,0.28723545
2022,372,SAT,Summer,06:00-09:00,EAST,WEST,42.66666667,52.66666667,1.75,6.99394199,4.154501364,4.166666667,0.173611111,3.65,0.152083333
2022,372,SAT,Summer,09:00-15:00,EAST,WEST,165,165,2,9.793013447,6.732696745,4.628604497,0.192858521,3.952248677,0.164677028
2022,372,SAT,Summer,15:00-18:00,EAST,WEST,82.5,82.5,2,8.769669449,6.029147746,5.393981481,0.224749228,5.487592593,0.228649691
2022,372,SAT,Summer,18:00-21:00,EAST,WEST,80,80,2,5.128378338,3.482122258,5.718518519,0.238271605,5.162962963,0.215123457
2022,372,SUN,Fall,06:00-09:00,EAST,WEST,27.3,40.8,1.5,8.790419341,4.444045333,4.929292929,0.205387205,3.805555556,0.158564815
2022,372,SUN,Fall,09:00-15:00,EAST,WEST,261,261,2,10.14658138,6.13022625,5.249295381,0.218720641,4.021423484,0.167559312
2022,372,SUN,Fall,15:00-18:00,EAST,WEST,130.5,130.5,2,8.478538731,5.122450483,4.764802327,0.19853343,6.443777981,0.268490749
2022,372,SUN,Fall,18:00-21:00,EAST,WEST,109.25,131.25,2,7.13436496,3.677152554,3.944444444,0.164351852,5.519675926,0.229986497
2022,372,SUN,Summer,06:00-09:00,EAST,WEST,18.2,27.2,1.5,9.10414455,4.602650856,4.696969697,0.195707071,3.041666667,0.126736111
2022,372,SUN,Summer,09:00-15:00,EAST,WEST,174,174,2,8.478297906,5.122304985,4.275396825,0.178141534,3.287830688,0.136992945
2022,372,SUN,Summer,15:00-18:00,EAST,WEST,87,87,2,9.117242096,5.508333767,3.430555556,0.142939815,5.177579365,0.215732474
2019,373,MF,Fall,04:00-06:00,EAST,WEST,164.4,297.6,2,37.40091731,21.3496903,8.42156914,0.350898714,19.01785693,0.792410706
2019,373,MF,Fall,06:00-09:00,EAST,WEST,817.2,892.8,3,43.35452682,27.57555296,10.55694523,0.429064462,20.30245091,0.77102226
2019,373,MF,Fall,09:00-15:00,EAST,WEST,900,942,1.583333333,43.51013441,29.02289433,13.5706634,0.506462827,13.2834184,0.553475767
2019,373,MF,Fall,15:00-18:00,EAST,WEST,950.4,997.2,3,39.78244685,28.67446134,17.7746154,0.740608975,8.2723978,0.328566987
2019,373,MF,Fall,18:00-21:00,EAST,WEST,463.2,536.4,1.833333333,41.88302765,24.35626151,19.33581064,0.805658777,6.48371501,0.270154792
2019,373,MF,Fall,21:00-24:00,EAST,WEST,72.8,77.05,0.865740741,24.64960207,13.3312715,11.93528139,0.497303391,5.325799663,0.221908319
2019,373,MF,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,MF,Summer,04:00-06:00,EAST,WEST,109.6,198.4,2,35.85160127,20.46528906,9.424708665,0.392696194,18.3459707,0.764415446
2019,373,MF,Summer,06:00-09:00,EAST,WEST,507.2,546.4,2.666666667,33.56679537,22.22454595,9.466987429,0.39445781,15.69421405,0.653925585
2019,373,MF,Summer,09:00-15:00,EAST,WEST,588,602.4,1.5,42.4644583,29.09694635,12.43776794,0.518240331,14.34345385,0.59764391
2019,373,MF,Summer,15:00-18:00,EAST,WEST,556,556,3,39.25525938,25.44867104,14.50963402,0.604568084,7.991928831,0.332997035
2019,373,MF,Summer,18:00-21:00,EAST,WEST,276,340.8,1.666666667,43.86809327,25.26498719,18.45025917,0.768760799,6.840435623,0.285018151
2019,373,MF,Summer,21:00-24:00,EAST,WEST,48.53333333,51.36666667,0.868055556,26.91983899,14.4418543,12.56111111,0.52337963,5.681174136,0.236715589
2019,373,MF,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SAT,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SAT,Fall,06:00-09:00,EAST,WEST,9.75,16.75,1,31.98717949,20.79166667,9.8,0.408333333,NULL,NULL
2019,373,SAT,Fall,09:00-15:00,EAST,WEST,179.5,179.5,1.477777778,41.3395428,27.71684596,11.20862795,0.467026164,14.53878066,0.605782528
2019,373,SAT,Fall,15:00-18:00,EAST,WEST,80.75,80.75,1.333333333,45.77327901,31.16435185,17.48518519,0.728549383,9.114646465,0.379776936
2019,373,SAT,Fall,18:00-21:00,EAST,WEST,97,97,1.666666667,35.48391242,23.41467653,16.3172138,0.679883909,6.904924242,0.287705177
2019,373,SAT,Fall,21:00-24:00,EAST,WEST,66,73,1.333333333,22.25511109,14.189199,12.03672994,0.501530414,4.942288267,0.205928678
2019,373,SAT,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SAT,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SAT,Summer,06:00-09:00,EAST,WEST,6.333333333,11,1,32.43609023,20.54285714,9.417142857,0.392380952,NULL,NULL
2019,373,SAT,Summer,09:00-15:00,EAST,WEST,119.6666667,119.6666667,1.5,43.2101079,29.29957341,11.47867063,0.478277943,16.57956349,0.690815146
2019,373,SAT,Summer,15:00-18:00,EAST,WEST,54,54,1.333333333,42.64702129,29.1194246,15.03333333,0.626388889,10.38690476,0.432787698
2019,373,SAT,Summer,18:00-21:00,EAST,WEST,64.66666667,64.66666667,1.666666667,40.5073851,26.67829365,18.19603175,0.758167989,6.836111111,0.284837963
2019,373,SAT,Summer,21:00-24:00,EAST,WEST,44,48.66666667,1.333333333,21.93690014,14.19751984,13.17083333,0.548784722,4.429761905,0.184573413
2019,373,SAT,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SUN,Fall,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SUN,Fall,06:00-09:00,EAST,WEST,0,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SUN,Fall,09:00-15:00,EAST,WEST,201.6,209.1,1.5,38.58961789,25.96697874,11.17779165,0.465741319,13.70123176,0.570884657
2019,373,SUN,Fall,15:00-18:00,EAST,WEST,98.7,98.7,1.333333333,40.33073909,28.23303363,14.84048822,0.618353676,9.517171717,0.396548822
2019,373,SUN,Fall,18:00-21:00,EAST,WEST,114.6,114.6,1.666666667,32.65432429,21.23230913,14.63778074,0.609907531,6.433267196,0.2680528
2019,373,SUN,Fall,21:00-24:00,EAST,WEST,34.5,41.7,1,21.25240651,12.66422466,10.11111111,0.421296296,4.483333333,0.186805556
2019,373,SUN,Fall,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SUN,Summer,04:00-06:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SUN,Summer,06:00-09:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,373,SUN,Summer,09:00-15:00,EAST,WEST,134.2,134.2,1.5,37.1079998,25.01296447,11.32823022,0.472009592,13.39765873,0.55823578
2019,373,SUN,Summer,15:00-18:00,EAST,WEST,65.8,65.8,1.333333333,35.59710535,24.90868056,13.27638889,0.55318287,8.607804233,0.35865851
2019,373,SUN,Summer,18:00-21:00,EAST,WEST,76.8,76.8,1.666666667,33.7539672,22.05286195,14.75634921,0.614847884,6.881481481,0.286728395
2019,373,SUN,Summer,21:00-24:00,EAST,WEST,22.4,27.2,1,20.65836941,12.60006313,10.58333333,0.440972222,4.316666667,0.179861111
2019,373,SUN,Summer,24:00-04:00,EAST,WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,373,MF,Fall,04:00-06:00,EAST,WEST,172.8,330,2,32.39108216,19.4346493,8.423210951,0.350967123,22.07857647,0.919940686
2022,373,MF,Fall,06:00-09:00,EAST,WEST,861.4,983.2333333,2.990740741,36.13772131,24.53977723,11.42664194,0.464733946,21.28858191,0.807537714
2022,373,MF,Fall,09:00-15:00,EAST,WEST,899.3333333,1031.833333,1.414351852,33.33017877,24.70332503,12.28710993,0.483308659,16.52844833,0.688685347
2022,373,MF,Fall,15:00-18:00,EAST,WEST,956.6,1010.6,2.99537037,31.30513918,23.16858571,17.67722358,0.736550983,8.389267213,0.343646778
2022,373,MF,Fall,18:00-21:00,EAST,WEST,501.6,597.6,1.833333333,33.29712428,21.57319134,20.13356638,0.838898599,7.546671281,0.314444637
2022,373,MF,Fall,21:00-24:00,EAST,WEST,69.95,76.66666667,0.861111111,18.09459408,9.982743511,12.00480769,0.500200321,4.060411021,0.169183793
2022,373,MF,Summer,04:00-06:00,EAST,WEST,115.2,220,2,34.69120341,20.81472205,9.458333333,0.394097222,20.88125,0.870052083
2022,373,MF,Summer,06:00-09:00,EAST,WEST,541.6,609.6,2.666666667,27.7970005,19.7925541,9.025879515,0.376078313,15.0859172,0.628579883
2022,373,MF,Summer,09:00-15:00,EAST,WEST,584,656,1.333333333,28.2711293,21.56173807,10.73139419,0.447141425,14.3273629,0.596973454
2022,373,MF,Summer,15:00-18:00,EAST,WEST,614.4,650.4,2.833333333,26.97559513,20.26221209,15.27430702,0.636429459,8.736189009,0.364007875
2022,373,MF,Summer,18:00-21:00,EAST,WEST,333.6,397.6,1.833333333,32.04405,20.73088957,18.46548723,0.769395301,7.705363498,0.321056812
2022,373,SAT,Fall,09:00-15:00,EAST,WEST,267.25,267.25,2,30.17556628,22.43924528,9.514520202,0.396438342,15.04315476,0.626798115
2022,373,SAT,Fall,15:00-18:00,EAST,WEST,134.5,134.5,2,35.60737334,26.60234308,14.33460438,0.597275182,11.30509259,0.471045525
2022,373,SAT,Fall,18:00-21:00,EAST,WEST,134.25,134.25,2,29.45834167,21.97997115,17.39703704,0.724876543,7,0.291666667
2022,373,SAT,Fall,21:00-24:00,EAST,WEST,109.5,127,1.822222222,18.59584942,12.31052217,11.84381174,0.493492156,3.927777778,0.163657407
2022,373,SAT,Summer,09:00-15:00,EAST,WEST,178.5,178.5,2,27.19278031,20.23838775,9.638525132,0.401605214,13.73085317,0.572118882
2022,373,SAT,Summer,15:00-18:00,EAST,WEST,89.33333333,89.33333333,2,29.86005837,22.22795435,14.61488095,0.608953373,10.31904762,0.429960317
2022,373,SAT,Summer,18:00-21:00,EAST,WEST,89.5,89.5,2,24.8658175,18.55148453,15.79742063,0.65822586,8.305753968,0.346073082
2022,373,SAT,Summer,21:00-24:00,EAST,WEST,73.33333333,85,1.833333333,15.26222807,10.17483052,11.54563492,0.481068122,5.046428571,0.210267857
2022,373,SUN,Fall,09:00-15:00,EAST,WEST,304.2,322.2,1.916666667,27.0804831,19.43479633,9.378608429,0.390775351,14.61898431,0.609124346
2022,373,SUN,Fall,15:00-18:00,EAST,WEST,162.6,162.6,2,32.12368972,24.18530576,15.15648148,0.631520062,9.730918156,0.405454923
2022,373,SUN,Fall,18:00-21:00,EAST,WEST,158.1,158.1,2,27.45488426,20.08393427,17.77732453,0.740721855,6.717989418,0.279916226
2022,373,SUN,Fall,21:00-24:00,EAST,WEST,55.5,87,1.5,16.27344325,9.685433038,10.23717949,0.426549145,4.994444444,0.208101852
2022,373,SUN,Summer,09:00-15:00,EAST,WEST,202.8,214.8,1.916666667,24.2629877,17.38852428,8.809953704,0.367081404,12.42675265,0.51778136
2022,373,SUN,Summer,15:00-18:00,EAST,WEST,108.4,108.4,2,24.3417958,18.33536897,14.01289683,0.583870701,9.934920635,0.413955026
2022,373,SUN,Summer,18:00-21:00,EAST,WEST,105.4,105.4,2,22.88706497,16.7387289,15.97652116,0.665688382,7.261904762,0.302579365
2019,375,MF,Fall,04:00-06:00,NORTH,SOUTH,0,25.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,MF,Fall,06:00-09:00,NORTH,SOUTH,820.8,846,2,49.98351862,47.48024394,22.15362367,0.443072473,35.00003841,0.700000768
2019,375,MF,Fall,09:00-15:00,NORTH,SOUTH,1744.8,1744.8,2,43.27223797,44.09337465,24.99535521,0.499907104,20.46031414,0.409206283
2019,375,MF,Fall,15:00-18:00,NORTH,SOUTH,963.6,993.6,2,58.32666527,65.28359498,36.09955507,0.721991101,32.38710443,0.647742089
2019,375,MF,Fall,18:00-21:00,NORTH,SOUTH,552,577.2,1.333333333,34.36847255,33.383304,20.30716293,0.406143259,22.3189174,0.446378348
2019,375,MF,Fall,21:00-24:00,NORTH,SOUTH,108,213.6,1,40.66414553,30.49810915,NULL,NULL,20.44444444,0.408888889
2019,375,MF,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,MF,Summer,04:00-06:00,NORTH,SOUTH,0,16.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,MF,Summer,06:00-09:00,NORTH,SOUTH,547.2,564,2,44.62258962,42.03482037,19.93704502,0.3987409,34.96185402,0.69923708
2019,375,MF,Summer,09:00-15:00,NORTH,SOUTH,1163.2,1163.2,2,43.87397087,44.42058023,26.9092656,0.538185312,21.89319412,0.437863882
2019,375,MF,Summer,15:00-18:00,NORTH,SOUTH,642.4,662.4,2,53.14728539,59.38039321,37.84091763,0.756818353,30.40351084,0.608070217
2019,375,MF,Summer,18:00-21:00,NORTH,SOUTH,360.8,397.6,1.333333333,42.55668956,40.4387114,27.39929198,0.54798584,25.70554058,0.514110812
2019,375,MF,Summer,21:00-24:00,NORTH,SOUTH,72,142.4,1,46.47066441,34.85299831,NULL,NULL,22.32451923,0.446490385
2019,375,MF,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SAT,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SAT,Fall,06:00-09:00,NORTH,SOUTH,164.5,192,2,52.09971724,46.55681217,33.41825397,0.668365079,30.38531746,0.607706349
2019,375,SAT,Fall,09:00-15:00,NORTH,SOUTH,362.75,362.75,2,62.56045317,62.93759921,39.85873016,0.797174603,31.55297619,0.631059524
2019,375,SAT,Fall,15:00-18:00,NORTH,SOUTH,176,176,2,65.21571085,63.84570106,36.52063492,0.730412698,36.88703704,0.737740741
2019,375,SAT,Fall,18:00-21:00,NORTH,SOUTH,119,124.5,1.333333333,46.34647526,46.9656746,25.85992063,0.517198413,33.98650794,0.679730159
2019,375,SAT,Fall,21:00-24:00,NORTH,SOUTH,40.25,55.25,1,31.57596189,28.57142857,16.02857143,0.320571429,22.7,0.454
2019,375,SAT,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SAT,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SAT,Summer,06:00-09:00,NORTH,SOUTH,109.6666667,128,2,55.92503132,50.02083333,34.43611111,0.688722222,32.17222222,0.643444444
2019,375,SAT,Summer,09:00-15:00,NORTH,SOUTH,241.8333333,241.8333333,2,60.87119918,61.26388889,35.41448413,0.708289683,31.87380952,0.63747619
2019,375,SAT,Summer,15:00-18:00,NORTH,SOUTH,117.3333333,117.3333333,2,63.90481105,62.45992063,34.33690476,0.686738095,35.03333333,0.700666667
2019,375,SAT,Summer,18:00-21:00,NORTH,SOUTH,79.33333333,83,1.333333333,50.41139533,51.10833333,31.98888889,0.639777778,32.65,0.653
2019,375,SAT,Summer,21:00-24:00,NORTH,SOUTH,26.83333333,36.83333333,1,34.52464562,31.88333333,14.6,0.292,26.36666667,0.527333333
2019,375,SAT,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SUN,Fall,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SUN,Fall,06:00-09:00,NORTH,SOUTH,162.6,192.6,1.666666667,48.91499849,39.90393519,27.69259259,0.553851852,25.60159933,0.512031987
2019,375,SUN,Fall,09:00-15:00,NORTH,SOUTH,437.4,437.4,2,55.98148221,56.49283309,34.6918734,0.693837468,29.60891285,0.592178257
2019,375,SUN,Fall,15:00-18:00,NORTH,SOUTH,219.3,219.3,2,55.29845808,56.14927549,30.6651936,0.613303872,34.77222222,0.695444444
2019,375,SUN,Fall,18:00-21:00,NORTH,SOUTH,164.1,164.1,1.5,39.20312527,39.72655701,24.00925926,0.480185185,26.9541847,0.539083694
2019,375,SUN,Fall,21:00-24:00,NORTH,SOUTH,0,10.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SUN,Fall,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SUN,Summer,04:00-06:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SUN,Summer,06:00-09:00,NORTH,SOUTH,108.4,128.4,1.666666667,51.20929294,42.03134921,28.00277778,0.560055556,26.90694444,0.538138889
2019,375,SUN,Summer,09:00-15:00,NORTH,SOUTH,291.6,291.6,2,53.869342,54.42127976,33.76438492,0.675287698,28.92291667,0.578458333
2019,375,SUN,Summer,15:00-18:00,NORTH,SOUTH,146.2,146.2,2,49.78085218,50.55502646,27.42619048,0.54852381,29.56792328,0.591358466
2019,375,SUN,Summer,18:00-21:00,NORTH,SOUTH,109.4,109.4,1.5,45.44868996,46.17347884,26.82222222,0.536444444,32.00595238,0.640119048
2019,375,SUN,Summer,21:00-24:00,NORTH,SOUTH,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,375,SUN,Summer,24:00-04:00,NORTH,SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022,375,MF,Fall,06:00-09:00,NORTH,SOUTH,835.2,895.2,2,33.21248402,32.25275257,18.73099454,0.374619891,32.75155569,0.655031114
