CalendarYear,StationName,DayType,Hour,Average_Daily_Station_Alightings,Average_Daily_Station_Boardings
2022,Bridgeport Station,Sun/Hol,12:00 to 1:00 PM,361,338
2022,Bridgeport Station,Sun/Hol,1:00 to 2:00 PM,406,413
2022,Bridgeport Station,Sun/Hol,2:00 to 3:00 PM,416,361
2022,Bridgeport Station,Sun/Hol,3:00 to 4:00 PM,469,414
2022,Bridgeport Station,Sun/Hol,4:00 to 5:00 PM,459,388
2022,Bridgeport Station,Sun/Hol,5:00 to 6:00 PM,467,422
2022,Bridgeport Station,Sun/Hol,6:00 to 7:00 PM,478,352
2022,Bridgeport Station,Sun/Hol,7:00 to 8:00 PM,439,313
2022,Bridgeport Station,Sun/Hol,8:00 to 9:00 PM,283,262
2022,Bridgeport Station,Sun/Hol,9:00 to 10:00 PM,202,350
2022,Bridgeport Station,Sun/Hol,10:00 to 11:00 PM,165,296
2022,Bridgeport Station,Sun/Hol,11:00 PM to 12:00 AM,124,171
2022,Broadway-City Hall Station,MF,12:00 to 1:00 AM,62,39
2022,Broadway-City Hall Station,MF,1:00 to 2:00 AM,17,8
2022,Broadway-City Hall Station,MF,2:00 to 3:00 AM,1,1
2022,Broadway-City Hall Station,MF,3:00 to 4:00 AM,0,0
2022,Broadway-City Hall Station,MF,4:00 to 5:00 AM,2,10
2022,Broadway-City Hall Station,MF,5:00 to 6:00 AM,71,71
2022,Broadway-City Hall Station,MF,6:00 to 7:00 AM,285,249
2022,Broadway-City Hall Station,MF,7:00 to 8:00 AM,649,415
2022,Broadway-City Hall Station,MF,8:00 to 9:00 AM,947,538
2022,Broadway-City Hall Station,MF,9:00 to 10:00 AM,594,390
2022,Broadway-City Hall Station,MF,10:00 to 11:00 AM,452,352
2022,Broadway-City Hall Station,MF,11:00 AM to 12:00 PM,415,406
2022,Broadway-City Hall Station,MF,12:00 to 1:00 PM,475,451
2022,Broadway-City Hall Station,MF,1:00 to 2:00 PM,517,485
2022,Broadway-City Hall Station,MF,2:00 to 3:00 PM,539,594
2022,Broadway-City Hall Station,MF,3:00 to 4:00 PM,638,845
2022,Broadway-City Hall Station,MF,4:00 to 5:00 PM,738,1090
2022,Broadway-City Hall Station,MF,5:00 to 6:00 PM,776,1060
2022,Broadway-City Hall Station,MF,6:00 to 7:00 PM,565,658
2022,Broadway-City Hall Station,MF,7:00 to 8:00 PM,346,441
2022,Broadway-City Hall Station,MF,8:00 to 9:00 PM,254,308
2022,Broadway-City Hall Station,MF,9:00 to 10:00 PM,217,266
2022,Broadway-City Hall Station,MF,10:00 to 11:00 PM,166,180
2022,Broadway-City Hall Station,MF,11:00 PM to 12:00 AM,103,103
2022,Broadway-City Hall Station,Sat,12:00 to 1:00 AM,100,65
2022,Broadway-City Hall Station,Sat,1:00 to 2:00 AM,33,14
2022,Broadway-City Hall Station,Sat,2:00 to 3:00 AM,1,1
2022,Broadway-City Hall Station,Sat,3:00 to 4:00 AM,1,1
2022,Broadway-City Hall Station,Sat,4:00 to 5:00 AM,2,9
2022,Broadway-City Hall Station,Sat,5:00 to 6:00 AM,43,47
2022,Broadway-City Hall Station,Sat,6:00 to 7:00 AM,117,98
2022,Broadway-City Hall Station,Sat,7:00 to 8:00 AM,165,148
2022,Broadway-City Hall Station,Sat,8:00 to 9:00 AM,251,175
2022,Broadway-City Hall Station,Sat,9:00 to 10:00 AM,352,281
2022,Broadway-City Hall Station,Sat,10:00 to 11:00 AM,375,343
2022,Broadway-City Hall Station,Sat,11:00 AM to 12:00 PM,430,428
2022,Broadway-City Hall Station,Sat,12:00 to 1:00 PM,473,478
2022,Broadway-City Hall Station,Sat,1:00 to 2:00 PM,522,531
2022,Broadway-City Hall Station,Sat,2:00 to 3:00 PM,548,571
2022,Broadway-City Hall Station,Sat,3:00 to 4:00 PM,559,625
2022,Broadway-City Hall Station,Sat,4:00 to 5:00 PM,554,601
2022,Broadway-City Hall Station,Sat,5:00 to 6:00 PM,496,547
2022,Broadway-City Hall Station,Sat,6:00 to 7:00 PM,446,478
2022,Broadway-City Hall Station,Sat,7:00 to 8:00 PM,323,369
2022,Broadway-City Hall Station,Sat,8:00 to 9:00 PM,239,272
2022,Broadway-City Hall Station,Sat,9:00 to 10:00 PM,213,231
2022,Broadway-City Hall Station,Sat,10:00 to 11:00 PM,201,191
2022,Broadway-City Hall Station,Sat,11:00 PM to 12:00 AM,147,130
2022,Broadway-City Hall Station,Sun/Hol,12:00 to 1:00 AM,57,29
2022,Broadway-City Hall Station,Sun/Hol,1:00 to 2:00 AM,16,7
2022,Broadway-City Hall Station,Sun/Hol,2:00 to 3:00 AM,1,1
2022,Broadway-City Hall Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Broadway-City Hall Station,Sun/Hol,4:00 to 5:00 AM,1,7
2022,Broadway-City Hall Station,Sun/Hol,5:00 to 6:00 AM,35,37
2022,Broadway-City Hall Station,Sun/Hol,6:00 to 7:00 AM,107,90
2022,Broadway-City Hall Station,Sun/Hol,7:00 to 8:00 AM,135,128
2022,Broadway-City Hall Station,Sun/Hol,8:00 to 9:00 AM,171,136
2022,Broadway-City Hall Station,Sun/Hol,9:00 to 10:00 AM,235,199
2022,Broadway-City Hall Station,Sun/Hol,10:00 to 11:00 AM,308,267
2022,Broadway-City Hall Station,Sun/Hol,11:00 AM to 12:00 PM,350,334
2022,Broadway-City Hall Station,Sun/Hol,12:00 to 1:00 PM,382,381
2022,Broadway-City Hall Station,Sun/Hol,1:00 to 2:00 PM,431,431
2022,Broadway-City Hall Station,Sun/Hol,2:00 to 3:00 PM,455,464
2022,Broadway-City Hall Station,Sun/Hol,3:00 to 4:00 PM,467,502
2022,Broadway-City Hall Station,Sun/Hol,4:00 to 5:00 PM,474,467
2022,Broadway-City Hall Station,Sun/Hol,5:00 to 6:00 PM,433,433
2022,Broadway-City Hall Station,Sun/Hol,6:00 to 7:00 PM,378,364
2022,Broadway-City Hall Station,Sun/Hol,7:00 to 8:00 PM,278,283
2022,Broadway-City Hall Station,Sun/Hol,8:00 to 9:00 PM,211,218
2022,Broadway-City Hall Station,Sun/Hol,9:00 to 10:00 PM,184,182
2022,Broadway-City Hall Station,Sun/Hol,10:00 to 11:00 PM,161,132
2022,Broadway-City Hall Station,Sun/Hol,11:00 PM to 12:00 AM,99,75
2022,Burquitlam Station,MF,12:00 to 1:00 AM,46,8
2022,Burquitlam Station,MF,1:00 to 2:00 AM,20,3
2022,Burquitlam Station,MF,2:00 to 3:00 AM,0,0
2022,Burquitlam Station,MF,3:00 to 4:00 AM,0,0
2022,Burquitlam Station,MF,4:00 to 5:00 AM,0,0
2022,Burquitlam Station,MF,5:00 to 6:00 AM,14,74
2022,Burquitlam Station,MF,6:00 to 7:00 AM,194,223
2022,Burquitlam Station,MF,7:00 to 8:00 AM,156,383
2022,Burquitlam Station,MF,8:00 to 9:00 AM,160,353
2022,Burquitlam Station,MF,9:00 to 10:00 AM,136,214
2022,Burquitlam Station,MF,10:00 to 11:00 AM,110,175
2022,Burquitlam Station,MF,11:00 AM to 12:00 PM,124,178
2022,Burquitlam Station,MF,12:00 to 1:00 PM,138,179
2022,Burquitlam Station,MF,1:00 to 2:00 PM,162,186
2022,Burquitlam Station,MF,2:00 to 3:00 PM,186,220
2022,Burquitlam Station,MF,3:00 to 4:00 PM,294,331
2022,Burquitlam Station,MF,4:00 to 5:00 PM,360,284
2022,Burquitlam Station,MF,5:00 to 6:00 PM,420,267
2022,Burquitlam Station,MF,6:00 to 7:00 PM,336,160
2022,Burquitlam Station,MF,7:00 to 8:00 PM,235,104
2022,Burquitlam Station,MF,8:00 to 9:00 PM,172,62
2022,Burquitlam Station,MF,9:00 to 10:00 PM,162,47
2022,Burquitlam Station,MF,10:00 to 11:00 PM,114,34
2022,Burquitlam Station,MF,11:00 PM to 12:00 AM,87,20
2022,Burquitlam Station,Sat,12:00 to 1:00 AM,87,15
2022,Burquitlam Station,Sat,1:00 to 2:00 AM,41,4
2022,Burquitlam Station,Sat,2:00 to 3:00 AM,0,0
2022,Burquitlam Station,Sat,5:00 to 6:00 AM,0,1
2022,Burquitlam Station,Sat,6:00 to 7:00 AM,12,46
2022,Burquitlam Station,Sat,7:00 to 8:00 AM,47,105
2022,Burquitlam Station,Sat,8:00 to 9:00 AM,66,145
2022,Burquitlam Station,Sat,9:00 to 10:00 AM,66,168
2022,Burquitlam Station,Sat,10:00 to 11:00 AM,74,184
2022,Burquitlam Station,Sat,11:00 AM to 12:00 PM,97,205
2022,Burquitlam Station,Sat,12:00 to 1:00 PM,120,221
2022,Burquitlam Station,Sat,1:00 to 2:00 PM,142,225
2022,Burquitlam Station,Sat,2:00 to 3:00 PM,168,218
2022,Burquitlam Station,Sat,3:00 to 4:00 PM,195,208
2022,Burquitlam Station,Sat,4:00 to 5:00 PM,225,194
2022,Burquitlam Station,Sat,5:00 to 6:00 PM,238,168
2022,Burquitlam Station,Sat,6:00 to 7:00 PM,239,145
2022,Burquitlam Station,Sat,7:00 to 8:00 PM,194,105
2022,Burquitlam Station,Sat,8:00 to 9:00 PM,157,79
2022,Burquitlam Station,Sat,9:00 to 10:00 PM,139,65
2022,Burquitlam Station,Sat,10:00 to 11:00 PM,136,48
2022,Burquitlam Station,Sat,11:00 PM to 12:00 AM,118,32
2022,Burquitlam Station,Sun/Hol,12:00 to 1:00 AM,39,5
2022,Burquitlam Station,Sun/Hol,1:00 to 2:00 AM,3,0
2022,Burquitlam Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Burquitlam Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Burquitlam Station,Sun/Hol,5:00 to 6:00 AM,0,3
2022,Burquitlam Station,Sun/Hol,6:00 to 7:00 AM,5,14
2022,Burquitlam Station,Sun/Hol,7:00 to 8:00 AM,19,71
2022,Burquitlam Station,Sun/Hol,8:00 to 9:00 AM,39,93
2022,Burquitlam Station,Sun/Hol,9:00 to 10:00 AM,46,129
2022,Burquitlam Station,Sun/Hol,10:00 to 11:00 AM,67,164
2022,Burquitlam Station,Sun/Hol,11:00 AM to 12:00 PM,80,167
2022,Burquitlam Station,Sun/Hol,12:00 to 1:00 PM,99,178
2022,Burquitlam Station,Sun/Hol,1:00 to 2:00 PM,118,177
2022,Burquitlam Station,Sun/Hol,2:00 to 3:00 PM,142,167
2022,Burquitlam Station,Sun/Hol,3:00 to 4:00 PM,160,161
2022,Burquitlam Station,Sun/Hol,4:00 to 5:00 PM,185,143
2022,Burquitlam Station,Sun/Hol,5:00 to 6:00 PM,201,121
2022,Burquitlam Station,Sun/Hol,6:00 to 7:00 PM,199,98
2022,Burquitlam Station,Sun/Hol,7:00 to 8:00 PM,169,71
2022,Burquitlam Station,Sun/Hol,8:00 to 9:00 PM,131,55
2022,Burquitlam Station,Sun/Hol,9:00 to 10:00 PM,110,47
2022,Burquitlam Station,Sun/Hol,10:00 to 11:00 PM,89,33
2022,Burquitlam Station,Sun/Hol,11:00 PM to 12:00 AM,75,19
2022,Burrard Station,MF,12:00 to 1:00 AM,50,243
2022,Burrard Station,MF,1:00 to 2:00 AM,12,37
2022,Burrard Station,MF,2:00 to 3:00 AM,1,1
2022,Burrard Station,MF,3:00 to 4:00 AM,0,0
2022,Burrard Station,MF,4:00 to 5:00 AM,0,0
2022,Burrard Station,MF,5:00 to 6:00 AM,208,111
2022,Burrard Station,MF,6:00 to 7:00 AM,1049,303
2022,Burrard Station,MF,7:00 to 8:00 AM,2055,472
2022,Burrard Station,MF,8:00 to 9:00 AM,3066,422
2022,Burrard Station,MF,9:00 to 10:00 AM,1439,283
2022,Burrard Station,MF,10:00 to 11:00 AM,779,277
2022,Burrard Station,MF,11:00 AM to 12:00 PM,714,374
2022,Burrard Station,MF,12:00 to 1:00 PM,641,451
2022,Burrard Station,MF,1:00 to 2:00 PM,670,587
2022,Burrard Station,MF,2:00 to 3:00 PM,811,881
2022,Burrard Station,MF,3:00 to 4:00 PM,794,1481
2022,Burrard Station,MF,4:00 to 5:00 PM,927,2232
2022,Burrard Station,MF,5:00 to 6:00 PM,914,2405
2022,Burrard Station,MF,6:00 to 7:00 PM,659,1360
2022,Burrard Station,MF,7:00 to 8:00 PM,387,844
2022,Burrard Station,MF,8:00 to 9:00 PM,275,748
2022,Burrard Station,MF,9:00 to 10:00 PM,243,765
2022,Burrard Station,MF,10:00 to 11:00 PM,215,554
2022,Burrard Station,MF,11:00 PM to 12:00 AM,119,471
2022,Burrard Station,Sat,12:00 to 1:00 AM,98,418
2022,Burrard Station,Sat,1:00 to 2:00 AM,23,75
2022,Burrard Station,Sat,2:00 to 3:00 AM,0,0
2022,Burrard Station,Sat,3:00 to 4:00 AM,0,0
2022,Burrard Station,Sat,4:00 to 5:00 AM,0,0
2022,Burrard Station,Sat,5:00 to 6:00 AM,0,0
2022,Burrard Station,Sat,6:00 to 7:00 AM,237,74
2022,Burrard Station,Sat,7:00 to 8:00 AM,623,215
2022,Burrard Station,Sat,8:00 to 9:00 AM,653,206
2022,Burrard Station,Sat,9:00 to 10:00 AM,679,217
2022,Burrard Station,Sat,10:00 to 11:00 AM,665,277
2022,Burrard Station,Sat,11:00 AM to 12:00 PM,729,356
2022,Burrard Station,Sat,12:00 to 1:00 PM,729,427
2022,Burrard Station,Sat,1:00 to 2:00 PM,787,500
2022,Burrard Station,Sat,2:00 to 3:00 PM,868,596
2022,Burrard Station,Sat,3:00 to 4:00 PM,860,813
2022,Burrard Station,Sat,4:00 to 5:00 PM,820,948
2022,Burrard Station,Sat,5:00 to 6:00 PM,737,981
2022,Burrard Station,Sat,6:00 to 7:00 PM,689,874
2022,Burrard Station,Sat,7:00 to 8:00 PM,554,724
2022,Burrard Station,Sat,8:00 to 9:00 PM,440,635
2022,Burrard Station,Sat,9:00 to 10:00 PM,396,650
2022,Burrard Station,Sat,10:00 to 11:00 PM,313,640
2022,Burrard Station,Sat,11:00 PM to 12:00 AM,175,761
2022,Burrard Station,Sun/Hol,12:00 to 1:00 AM,30,104
2022,Burrard Station,Sun/Hol,1:00 to 2:00 AM,2,4
2022,Burrard Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Burrard Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Burrard Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Burrard Station,Sun/Hol,5:00 to 6:00 AM,10,5
2022,Burrard Station,Sun/Hol,6:00 to 7:00 AM,43,15
2022,Burrard Station,Sun/Hol,7:00 to 8:00 AM,454,158
2022,Burrard Station,Sun/Hol,8:00 to 9:00 AM,639,165
2022,Burrard Station,Sun/Hol,9:00 to 10:00 AM,532,175
2022,Burrard Station,Sun/Hol,10:00 to 11:00 AM,654,238
2022,Burrard Station,Sun/Hol,11:00 AM to 12:00 PM,659,301
2022,Burrard Station,Sun/Hol,12:00 to 1:00 PM,622,376
2022,Burrard Station,Sun/Hol,1:00 to 2:00 PM,664,420
2022,Burrard Station,Sun/Hol,2:00 to 3:00 PM,713,515
2022,Burrard Station,Sun/Hol,3:00 to 4:00 PM,675,683
2022,Burrard Station,Sun/Hol,4:00 to 5:00 PM,608,811
2022,Burrard Station,Sun/Hol,5:00 to 6:00 PM,526,901
2022,Burrard Station,Sun/Hol,6:00 to 7:00 PM,446,828
2022,Burrard Station,Sun/Hol,7:00 to 8:00 PM,336,645
2022,Burrard Station,Sun/Hol,8:00 to 9:00 PM,231,559
2022,Burrard Station,Sun/Hol,9:00 to 10:00 PM,203,551
2022,Burrard Station,Sun/Hol,10:00 to 11:00 PM,197,483
2022,Burrard Station,Sun/Hol,11:00 PM to 12:00 AM,114,404
2022,Columbia Station,MF,12:00 to 1:00 AM,41,22
2022,Columbia Station,MF,1:00 to 2:00 AM,19,7
2022,Columbia Station,MF,2:00 to 3:00 AM,0,0
2022,Columbia Station,MF,3:00 to 4:00 AM,0,0
2022,Columbia Station,MF,4:00 to 5:00 AM,0,0
2022,Columbia Station,MF,5:00 to 6:00 AM,27,116
2022,Columbia Station,MF,6:00 to 7:00 AM,117,278
2022,Columbia Station,MF,7:00 to 8:00 AM,131,386
2022,Columbia Station,MF,8:00 to 9:00 AM,214,344
2022,Columbia Station,MF,9:00 to 10:00 AM,124,190
2022,Columbia Station,MF,10:00 to 11:00 AM,97,143
2022,Columbia Station,MF,11:00 AM to 12:00 PM,127,161
2022,Columbia Station,MF,12:00 to 1:00 PM,125,166
2022,Columbia Station,MF,1:00 to 2:00 PM,126,159
2022,Columbia Station,MF,2:00 to 3:00 PM,170,183
2022,Columbia Station,MF,3:00 to 4:00 PM,248,263
2022,Columbia Station,MF,4:00 to 5:00 PM,324,273
2022,Columbia Station,MF,5:00 to 6:00 PM,357,267
2022,Columbia Station,MF,6:00 to 7:00 PM,272,181
2022,Columbia Station,MF,7:00 to 8:00 PM,175,121
2022,Columbia Station,MF,8:00 to 9:00 PM,124,106
2022,Columbia Station,MF,9:00 to 10:00 PM,107,89
2022,Columbia Station,MF,10:00 to 11:00 PM,95,69
2022,Columbia Station,MF,11:00 PM to 12:00 AM,74,48
2022,Columbia Station,Sat,12:00 to 1:00 AM,68,42
2022,Columbia Station,Sat,1:00 to 2:00 AM,40,13
2022,Columbia Station,Sat,2:00 to 3:00 AM,0,0
2022,Columbia Station,Sat,3:00 to 4:00 AM,0,0
2022,Columbia Station,Sat,4:00 to 5:00 AM,0,0
2022,Columbia Station,Sat,5:00 to 6:00 AM,0,0
2022,Columbia Station,Sat,6:00 to 7:00 AM,19,62
2022,Columbia Station,Sat,7:00 to 8:00 AM,36,92
2022,Columbia Station,Sat,8:00 to 9:00 AM,68,119
2022,Columbia Station,Sat,9:00 to 10:00 AM,78,138
2022,Columbia Station,Sat,10:00 to 11:00 AM,98,161
2022,Columbia Station,Sat,11:00 AM to 12:00 PM,114,182
2022,Columbia Station,Sat,12:00 to 1:00 PM,131,186
2022,Columbia Station,Sat,1:00 to 2:00 PM,152,198
2022,Columbia Station,Sat,2:00 to 3:00 PM,169,196
2022,Columbia Station,Sat,3:00 to 4:00 PM,185,194
2022,Columbia Station,Sat,4:00 to 5:00 PM,199,199
2022,Columbia Station,Sat,5:00 to 6:00 PM,199,193
2022,Columbia Station,Sat,6:00 to 7:00 PM,204,168
2022,Columbia Station,Sat,7:00 to 8:00 PM,157,125
2022,Columbia Station,Sat,8:00 to 9:00 PM,123,115
2022,Columbia Station,Sat,9:00 to 10:00 PM,118,101
2022,Columbia Station,Sat,10:00 to 11:00 PM,111,97
2022,Columbia Station,Sat,11:00 PM to 12:00 AM,95,75
2022,Columbia Station,Sun/Hol,12:00 to 1:00 AM,36,13
2022,Columbia Station,Sun/Hol,1:00 to 2:00 AM,2,1
2022,Columbia Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Columbia Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Columbia Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Columbia Station,Sun/Hol,5:00 to 6:00 AM,1,5
2022,Columbia Station,Sun/Hol,6:00 to 7:00 AM,5,11
2022,Columbia Station,Sun/Hol,7:00 to 8:00 AM,25,83
2022,Columbia Station,Sun/Hol,8:00 to 9:00 AM,48,89
2022,Columbia Station,Sun/Hol,9:00 to 10:00 AM,59,112
2022,Columbia Station,Sun/Hol,10:00 to 11:00 AM,78,139
2022,Columbia Station,Sun/Hol,11:00 AM to 12:00 PM,88,153
2022,Columbia Station,Sun/Hol,12:00 to 1:00 PM,100,164
2022,Columbia Station,Sun/Hol,1:00 to 2:00 PM,113,155
2022,Columbia Station,Sun/Hol,2:00 to 3:00 PM,132,148
2022,Columbia Station,Sun/Hol,3:00 to 4:00 PM,138,149
2022,Columbia Station,Sun/Hol,4:00 to 5:00 PM,150,146
2022,Columbia Station,Sun/Hol,5:00 to 6:00 PM,156,129
2022,Columbia Station,Sun/Hol,6:00 to 7:00 PM,148,110
2022,Columbia Station,Sun/Hol,7:00 to 8:00 PM,126,85
2022,Columbia Station,Sun/Hol,8:00 to 9:00 PM,96,87
2022,Columbia Station,Sun/Hol,9:00 to 10:00 PM,80,74
2022,Columbia Station,Sun/Hol,10:00 to 11:00 PM,70,59
2022,Columbia Station,Sun/Hol,11:00 PM to 12:00 AM,59,37
2022,Commercial-Broadway Station,MF,12:00 to 1:00 AM,165,162
2022,Commercial-Broadway Station,MF,1:00 to 2:00 AM,58,39
2022,Commercial-Broadway Station,MF,2:00 to 3:00 AM,1,0
2022,Commercial-Broadway Station,MF,3:00 to 4:00 AM,0,0
2022,Commercial-Broadway Station,MF,4:00 to 5:00 AM,0,5
2022,Commercial-Broadway Station,MF,5:00 to 6:00 AM,163,201
2022,Commercial-Broadway Station,MF,6:00 to 7:00 AM,736,639
2022,Commercial-Broadway Station,MF,7:00 to 8:00 AM,1309,952
2022,Commercial-Broadway Station,MF,8:00 to 9:00 AM,1550,1152
2022,Commercial-Broadway Station,MF,9:00 to 10:00 AM,1043,701
2022,Commercial-Broadway Station,MF,10:00 to 11:00 AM,762,573
2022,Commercial-Broadway Station,MF,11:00 AM to 12:00 PM,695,655
2022,Commercial-Broadway Station,MF,12:00 to 1:00 PM,788,726
2022,Commercial-Broadway Station,MF,1:00 to 2:00 PM,832,772
2022,Commercial-Broadway Station,MF,2:00 to 3:00 PM,944,909
2022,Commercial-Broadway Station,MF,3:00 to 4:00 PM,1232,1389
2022,Commercial-Broadway Station,MF,4:00 to 5:00 PM,1477,1678
2022,Commercial-Broadway Station,MF,5:00 to 6:00 PM,1592,1710
2022,Commercial-Broadway Station,MF,6:00 to 7:00 PM,1168,1251
2022,Commercial-Broadway Station,MF,7:00 to 8:00 PM,742,821
2022,Commercial-Broadway Station,MF,8:00 to 9:00 PM,595,637
2022,Commercial-Broadway Station,MF,9:00 to 10:00 PM,553,564
2022,Commercial-Broadway Station,MF,10:00 to 11:00 PM,462,483
2022,Commercial-Broadway Station,MF,11:00 PM to 12:00 AM,323,344
2022,Commercial-Broadway Station,Sat,12:00 to 1:00 AM,286,270
2022,Commercial-Broadway Station,Sat,1:00 to 2:00 AM,114,72
2022,Commercial-Broadway Station,Sat,2:00 to 3:00 AM,1,0
2022,Commercial-Broadway Station,Sat,3:00 to 4:00 AM,0,0
2022,Commercial-Broadway Station,Sat,4:00 to 5:00 AM,0,0
2022,Commercial-Broadway Station,Sat,5:00 to 6:00 AM,1,9
2022,Commercial-Broadway Station,Sat,6:00 to 7:00 AM,200,141
2022,Commercial-Broadway Station,Sat,7:00 to 8:00 AM,403,349
2022,Commercial-Broadway Station,Sat,8:00 to 9:00 AM,572,431
2022,Commercial-Broadway Station,Sat,9:00 to 10:00 AM,713,527
2022,Commercial-Broadway Station,Sat,10:00 to 11:00 AM,747,625
2022,Commercial-Broadway Station,Sat,11:00 AM to 12:00 PM,780,742
2022,Commercial-Broadway Station,Sat,12:00 to 1:00 PM,866,840
2022,Commercial-Broadway Station,Sat,1:00 to 2:00 PM,942,923
2022,Commercial-Broadway Station,Sat,2:00 to 3:00 PM,1013,1004
2022,Commercial-Broadway Station,Sat,3:00 to 4:00 PM,1055,1113
2022,Commercial-Broadway Station,Sat,4:00 to 5:00 PM,1095,1126
2022,Commercial-Broadway Station,Sat,5:00 to 6:00 PM,1050,1054
2022,Commercial-Broadway Station,Sat,6:00 to 7:00 PM,983,998
2022,Commercial-Broadway Station,Sat,7:00 to 8:00 PM,760,759
2022,Commercial-Broadway Station,Sat,8:00 to 9:00 PM,596,595
2022,Commercial-Broadway Station,Sat,9:00 to 10:00 PM,578,582
2022,Commercial-Broadway Station,Sat,10:00 to 11:00 PM,539,551
2022,Commercial-Broadway Station,Sat,11:00 PM to 12:00 AM,427,452
2022,Commercial-Broadway Station,Sun/Hol,12:00 to 1:00 AM,100,81
2022,Commercial-Broadway Station,Sun/Hol,1:00 to 2:00 AM,8,4
2022,Commercial-Broadway Station,Sun/Hol,2:00 to 3:00 AM,1,0
2022,Commercial-Broadway Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Commercial-Broadway Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Commercial-Broadway Station,Sun/Hol,5:00 to 6:00 AM,8,17
2022,Commercial-Broadway Station,Sun/Hol,6:00 to 7:00 AM,35,34
2022,Commercial-Broadway Station,Sun/Hol,7:00 to 8:00 AM,269,201
2022,Commercial-Broadway Station,Sun/Hol,8:00 to 9:00 AM,373,334
2022,Commercial-Broadway Station,Sun/Hol,9:00 to 10:00 AM,522,395
2022,Commercial-Broadway Station,Sun/Hol,10:00 to 11:00 AM,611,522
2022,Commercial-Broadway Station,Sun/Hol,11:00 AM to 12:00 PM,617,615
2022,Commercial-Broadway Station,Sun/Hol,12:00 to 1:00 PM,690,711
2022,Commercial-Broadway Station,Sun/Hol,1:00 to 2:00 PM,742,757
2022,Commercial-Broadway Station,Sun/Hol,2:00 to 3:00 PM,818,813
2022,Commercial-Broadway Station,Sun/Hol,3:00 to 4:00 PM,873,873
2022,Commercial-Broadway Station,Sun/Hol,4:00 to 5:00 PM,895,858
2022,Commercial-Broadway Station,Sun/Hol,5:00 to 6:00 PM,872,800
2022,Commercial-Broadway Station,Sun/Hol,6:00 to 7:00 PM,791,716
2022,Commercial-Broadway Station,Sun/Hol,7:00 to 8:00 PM,626,581
2022,Commercial-Broadway Station,Sun/Hol,8:00 to 9:00 PM,473,464
2022,Commercial-Broadway Station,Sun/Hol,9:00 to 10:00 PM,417,439
2022,Commercial-Broadway Station,Sun/Hol,10:00 to 11:00 PM,386,380
2022,Commercial-Broadway Station,Sun/Hol,11:00 PM to 12:00 AM,281,290
2022,Coquitlam Central Station,MF,12:00 to 1:00 AM,46,17
2022,Coquitlam Central Station,MF,1:00 to 2:00 AM,20,2
2022,Coquitlam Central Station,MF,2:00 to 3:00 AM,0,0
2022,Coquitlam Central Station,MF,3:00 to 4:00 AM,0,0
2022,Coquitlam Central Station,MF,4:00 to 5:00 AM,0,8
2022,Coquitlam Central Station,MF,5:00 to 6:00 AM,13,153
2022,Coquitlam Central Station,MF,6:00 to 7:00 AM,184,299
2022,Coquitlam Central Station,MF,7:00 to 8:00 AM,217,409
2022,Coquitlam Central Station,MF,8:00 to 9:00 AM,205,341
2022,Coquitlam Central Station,MF,9:00 to 10:00 AM,138,222
2022,Coquitlam Central Station,MF,10:00 to 11:00 AM,123,178
2022,Coquitlam Central Station,MF,11:00 AM to 12:00 PM,136,204
2022,Coquitlam Central Station,MF,12:00 to 1:00 PM,167,178
2022,Coquitlam Central Station,MF,1:00 to 2:00 PM,200,177
2022,Coquitlam Central Station,MF,2:00 to 3:00 PM,260,180
2022,Coquitlam Central Station,MF,3:00 to 4:00 PM,393,266
2022,Coquitlam Central Station,MF,4:00 to 5:00 PM,451,306
2022,Coquitlam Central Station,MF,5:00 to 6:00 PM,429,278
2022,Coquitlam Central Station,MF,6:00 to 7:00 PM,329,199
2022,Coquitlam Central Station,MF,7:00 to 8:00 PM,216,124
2022,Coquitlam Central Station,MF,8:00 to 9:00 PM,167,94
2022,Coquitlam Central Station,MF,9:00 to 10:00 PM,146,89
2022,Coquitlam Central Station,MF,10:00 to 11:00 PM,128,63
2022,Coquitlam Central Station,MF,11:00 PM to 12:00 AM,89,49
2022,Coquitlam Central Station,Sat,12:00 to 1:00 AM,79,22
2022,Coquitlam Central Station,Sat,1:00 to 2:00 AM,47,2
2022,Coquitlam Central Station,Sat,2:00 to 3:00 AM,1,1
2022,Coquitlam Central Station,Sat,3:00 to 4:00 AM,0,0
2022,Coquitlam Central Station,Sat,4:00 to 5:00 AM,0,0
2022,Coquitlam Central Station,Sat,5:00 to 6:00 AM,0,15
2022,Coquitlam Central Station,Sat,6:00 to 7:00 AM,10,75
2022,Coquitlam Central Station,Sat,7:00 to 8:00 AM,111,127
